comparison	k	base_BGC	overlap
A vs N	10	BGC0001103	0.80000000000000004
A vs N	10	BGC0001105	1
A vs N	10	BGC0001106	0.40000000000000002
A vs N	10	BGC0001108	0.90000000000000002
A vs N	10	BGC0001109	0.69999999999999996
A vs N	10	BGC0001110	0.80000000000000004
A vs N	10	BGC0001111	0.90000000000000002
A vs N	10	BGC0001112	1
A vs N	10	BGC0001113	0.90000000000000002
A vs N	10	BGC0001114	0.80000000000000004
A vs N	10	BGC0001115	0.80000000000000004
A vs N	10	BGC0001116	0.80000000000000004
A vs N	10	BGC0001117	0.90000000000000002
A vs N	10	BGC0001118	0.90000000000000002
A vs N	10	BGC0001119	0.80000000000000004
A vs N	10	BGC0001122	0.90000000000000002
A vs N	10	BGC0001123	0.90000000000000002
A vs N	10	BGC0001124	1
A vs N	10	BGC0001125	0.90000000000000002
A vs N	10	BGC0001126	1
A vs N	10	BGC0001127	0.80000000000000004
A vs N	10	BGC0001128	0.90000000000000002
A vs N	10	BGC0001130	1
A vs N	10	BGC0001131	1
A vs N	10	BGC0001132	0.90000000000000002
A vs N	10	BGC0001133	1
A vs N	10	BGC0001134	1
A vs N	10	BGC0001135	0.90000000000000002
A vs N	10	BGC0001136	1
A vs N	10	BGC0001137	0.90000000000000002
A vs N	10	BGC0001138	0.69999999999999996
A vs N	10	BGC0001140	0.80000000000000004
A vs N	10	BGC0001141	0.80000000000000004
A vs N	10	BGC0001142	0.90000000000000002
A vs N	10	BGC0001143	1
A vs N	10	BGC0001144	0.80000000000000004
A vs N	10	BGC0001145	0.80000000000000004
A vs N	10	BGC0001146	0.80000000000000004
A vs N	10	BGC0001147	0.80000000000000004
A vs N	10	BGC0001148	0.40000000000000002
A vs N	10	BGC0001149	0.90000000000000002
A vs N	10	BGC0001150	0.80000000000000004
A vs N	10	BGC0001151	0.69999999999999996
A vs N	10	BGC0001152	0.90000000000000002
A vs N	10	BGC0001153	1
A vs N	10	BGC0001154	0.80000000000000004
A vs N	10	BGC0001155	0.69999999999999996
A vs N	10	BGC0001156	0.80000000000000004
A vs N	10	BGC0001157	1
A vs N	10	BGC0001159	0.69999999999999996
A vs N	10	BGC0001160	1
A vs N	10	BGC0001161	0.59999999999999998
A vs N	10	BGC0001162	0.80000000000000004
A vs N	10	BGC0001163	0.69999999999999996
A vs N	10	BGC0001164	0.90000000000000002
A vs N	10	BGC0001165	0.59999999999999998
A vs N	10	BGC0001166	1
A vs N	10	BGC0001167	1
A vs N	10	BGC0001168	0.90000000000000002
A vs N	10	BGC0001169	0.80000000000000004
A vs N	10	BGC0001170	1
A vs N	10	BGC0001171	0.90000000000000002
A vs N	10	BGC0001172	0.80000000000000004
A vs N	10	BGC0001173	0.90000000000000002
A vs N	10	BGC0001174	0.80000000000000004
A vs N	10	BGC0001176	0.80000000000000004
A vs N	10	BGC0001177	1
A vs N	10	BGC0001178	0.69999999999999996
A vs N	10	BGC0001179	0.69999999999999996
A vs N	10	BGC0001181	1
A vs N	10	BGC0001182	0.90000000000000002
A vs N	10	BGC0001183	0.40000000000000002
A vs N	10	BGC0001184	0.90000000000000002
A vs N	10	BGC0001185	0.90000000000000002
A vs N	10	BGC0001186	0.90000000000000002
A vs N	10	BGC0001187	0.90000000000000002
A vs N	10	BGC0001188	1
A vs N	10	BGC0001189	0.69999999999999996
A vs N	10	BGC0001190	0.90000000000000002
A vs N	10	BGC0001191	0.69999999999999996
A vs N	10	BGC0001192	0.90000000000000002
A vs N	10	BGC0001193	0.69999999999999996
A vs N	10	BGC0001194	0.5
A vs N	10	BGC0001195	0.59999999999999998
A vs N	10	BGC0001196	0.59999999999999998
A vs N	10	BGC0001197	0.80000000000000004
A vs N	10	BGC0001198	0.90000000000000002
A vs N	10	BGC0001199	0.69999999999999996
A vs N	10	BGC0001200	0.59999999999999998
A vs N	10	BGC0001201	1
A vs N	10	BGC0001202	0.80000000000000004
A vs N	10	BGC0001203	0.80000000000000004
A vs N	10	BGC0001204	0.59999999999999998
A vs N	10	BGC0001205	0.90000000000000002
A vs N	10	BGC0001206	0.90000000000000002
A vs N	10	BGC0001207	1
A vs N	10	BGC0001209	0.90000000000000002
A vs N	10	BGC0001210	1
A vs N	10	BGC0001211	0.90000000000000002
A vs N	10	BGC0001212	0.90000000000000002
A vs N	10	BGC0001213	0.80000000000000004
A vs N	10	BGC0001214	0.80000000000000004
A vs N	10	BGC0001215	0.90000000000000002
A vs N	10	BGC0001216	0.80000000000000004
A vs N	10	BGC0001217	0.90000000000000002
A vs N	10	BGC0001218	0.90000000000000002
A vs N	10	BGC0001219	0.80000000000000004
A vs N	10	BGC0001220	1
A vs N	10	BGC0001221	0.69999999999999996
A vs N	10	BGC0001222	0.90000000000000002
A vs N	10	BGC0001223	0.80000000000000004
A vs N	10	BGC0001224	0.90000000000000002
A vs N	10	BGC0001225	0.80000000000000004
A vs N	10	BGC0001226	0.80000000000000004
A vs N	10	BGC0001227	1
A vs N	10	BGC0001228	0.90000000000000002
A vs N	10	BGC0001229	0.80000000000000004
A vs N	10	BGC0001230	0.69999999999999996
A vs N	10	BGC0001231	0.80000000000000004
A vs N	10	BGC0001233	0.69999999999999996
A vs N	10	BGC0001235	0.80000000000000004
A vs N	10	BGC0001236	0.69999999999999996
A vs N	10	BGC0001237	0.69999999999999996
A vs N	10	BGC0001238	0.90000000000000002
A vs N	10	BGC0001239	0.90000000000000002
A vs N	10	BGC0001240	0.90000000000000002
A vs N	10	BGC0001241	0.80000000000000004
A vs N	10	BGC0001242	1
A vs N	10	BGC0001244	0.69999999999999996
A vs N	10	BGC0001245	0.80000000000000004
A vs N	10	BGC0001246	0.90000000000000002
A vs N	10	BGC0001248	1
A vs N	10	BGC0001249	0.80000000000000004
A vs N	10	BGC0001250	1
A vs N	10	BGC0001251	1
A vs N	10	BGC0001252	0.80000000000000004
A vs N	10	BGC0001254	0.90000000000000002
A vs N	10	BGC0001255	1
A vs N	10	BGC0001257	0.90000000000000002
A vs N	10	BGC0001258	0.90000000000000002
A vs N	10	BGC0001260	0.90000000000000002
A vs N	10	BGC0001261	0.90000000000000002
A vs N	10	BGC0001262	0.80000000000000004
A vs N	10	BGC0001264	0.80000000000000004
A vs N	10	BGC0001266	1
A vs N	10	BGC0001267	0.80000000000000004
A vs N	10	BGC0001268	0.90000000000000002
A vs N	10	BGC0001273	0.69999999999999996
A vs N	10	BGC0001275	0.90000000000000002
A vs N	10	BGC0001276	0.80000000000000004
A vs N	10	BGC0001277	0.90000000000000002
A vs N	10	BGC0001278	0.69999999999999996
A vs N	10	BGC0001281	0.80000000000000004
A vs N	10	BGC0001283	0.80000000000000004
A vs N	10	BGC0001284	0.80000000000000004
A vs N	10	BGC0001285	0.90000000000000002
A vs N	10	BGC0001286	0.90000000000000002
A vs N	10	BGC0001287	0.5
A vs N	10	BGC0001288	0.80000000000000004
A vs N	10	BGC0001289	0.90000000000000002
A vs N	10	BGC0001290	1
A vs N	10	BGC0001291	0.80000000000000004
A vs N	10	BGC0001292	0.90000000000000002
A vs N	10	BGC0001293	0.80000000000000004
A vs N	10	BGC0001294	0.80000000000000004
A vs N	10	BGC0001295	0.90000000000000002
A vs N	10	BGC0001296	0.90000000000000002
A vs N	10	BGC0001297	0.69999999999999996
A vs N	10	BGC0001298	0.80000000000000004
A vs N	10	BGC0001299	0.69999999999999996
A vs N	10	BGC0001300	0.69999999999999996
A vs N	10	BGC0001301	0.69999999999999996
A vs N	10	BGC0001302	0.69999999999999996
A vs N	10	BGC0001303	0.69999999999999996
A vs N	10	BGC0001304	0.90000000000000002
A vs N	10	BGC0001305	0.90000000000000002
A vs N	10	BGC0001306	1
A vs N	10	BGC0001307	1
A vs N	10	BGC0001310	0.90000000000000002
A vs N	10	BGC0001311	0.90000000000000002
A vs N	10	BGC0001312	0.80000000000000004
A vs N	10	BGC0001313	0.69999999999999996
A vs N	10	BGC0001314	0.90000000000000002
A vs N	10	BGC0001315	0.90000000000000002
A vs N	10	BGC0001316	0.80000000000000004
A vs N	10	BGC0001317	1
A vs N	10	BGC0001318	0.90000000000000002
A vs N	10	BGC0001321	0.90000000000000002
A vs N	10	BGC0001322	0.90000000000000002
A vs N	10	BGC0001323	1
A vs N	10	BGC0001324	0.90000000000000002
A vs N	10	BGC0001325	0.90000000000000002
A vs N	10	BGC0001327	0.80000000000000004
A vs N	10	BGC0001328	0.69999999999999996
A vs N	10	BGC0001329	0.80000000000000004
A vs N	10	BGC0001330	0.80000000000000004
A vs N	10	BGC0001331	0.80000000000000004
A vs N	10	BGC0001332	0.59999999999999998
A vs N	10	BGC0001333	0.80000000000000004
A vs N	10	BGC0001334	0.90000000000000002
A vs N	10	BGC0001335	0.80000000000000004
A vs N	10	BGC0001336	0.90000000000000002
A vs N	10	BGC0001337	0.90000000000000002
A vs N	10	BGC0001338	0.90000000000000002
A vs N	10	BGC0001339	0.80000000000000004
A vs N	10	BGC0001340	0.80000000000000004
A vs N	10	BGC0001341	0.80000000000000004
A vs N	10	BGC0001342	0.80000000000000004
A vs N	10	BGC0001343	0.80000000000000004
A vs N	10	BGC0001344	0.80000000000000004
A vs N	10	BGC0001345	0.69999999999999996
A vs N	10	BGC0001346	0.80000000000000004
A vs N	10	BGC0001348	0.69999999999999996
A vs N	10	BGC0001349	0.69999999999999996
A vs N	10	BGC0001350	0.90000000000000002
A vs N	10	BGC0001351	0.80000000000000004
A vs N	10	BGC0001356	0.90000000000000002
A vs N	10	BGC0001357	0.80000000000000004
A vs N	10	BGC0001358	1
A vs N	10	BGC0001360	0.90000000000000002
A vs N	10	BGC0001361	1
A vs N	10	BGC0001363	0.90000000000000002
A vs N	10	BGC0001364	0.90000000000000002
A vs N	10	BGC0001365	1
A vs N	10	BGC0001366	0.69999999999999996
A vs N	10	BGC0001367	0.69999999999999996
A vs N	10	BGC0001368	0.69999999999999996
A vs N	10	BGC0001369	0.20000000000000001
A vs N	10	BGC0001370	0.80000000000000004
A vs N	10	BGC0001371	0.90000000000000002
A vs N	10	BGC0001372	1
A vs N	10	BGC0001373	0.90000000000000002
A vs N	10	BGC0001374	0.80000000000000004
A vs N	10	BGC0001375	0.90000000000000002
A vs N	10	BGC0001376	0.59999999999999998
A vs N	10	BGC0001377	0.5
A vs N	10	BGC0001378	0.80000000000000004
A vs N	10	BGC0001379	0.40000000000000002
A vs N	10	BGC0001380	0.69999999999999996
A vs N	10	BGC0001381	0.10000000000000001
A vs N	10	BGC0001383	0.90000000000000002
A vs N	10	BGC0001384	0.69999999999999996
A vs N	10	BGC0001386	0.80000000000000004
A vs N	10	BGC0001387	0.69999999999999996
A vs N	10	BGC0001388	1
A vs N	10	BGC0001389	0.80000000000000004
A vs N	10	BGC0001390	0.90000000000000002
A vs N	10	BGC0001391	1
A vs N	10	BGC0001392	0.80000000000000004
A vs N	10	BGC0001393	0.69999999999999996
A vs N	10	BGC0001394	0.80000000000000004
A vs N	10	BGC0001395	0.90000000000000002
A vs N	10	BGC0001396	0.90000000000000002
A vs N	10	BGC0001397	0.59999999999999998
A vs N	10	BGC0001398	0.80000000000000004
A vs N	10	BGC0001399	0.90000000000000002
A vs N	10	BGC0001400	1
A vs N	10	BGC0001402	0.90000000000000002
A vs N	10	BGC0001403	0.80000000000000004
A vs N	10	BGC0001404	0.90000000000000002
A vs N	10	BGC0001405	0.90000000000000002
A vs N	10	BGC0001406	0.69999999999999996
A vs N	10	BGC0001407	1
A vs N	10	BGC0001408	1
A vs N	10	BGC0001409	0.80000000000000004
A vs N	10	BGC0001410	1
A vs N	10	BGC0001411	0.40000000000000002
A vs N	10	BGC0001412	0.90000000000000002
A vs N	10	BGC0001413	0.80000000000000004
A vs N	10	BGC0001414	0.80000000000000004
A vs N	10	BGC0001415	1
A vs N	10	BGC0001416	1
A vs N	10	BGC0001417	0.90000000000000002
A vs N	10	BGC0001418	0.80000000000000004
A vs N	10	BGC0001419	1
A vs N	10	BGC0001420	0.80000000000000004
A vs N	10	BGC0001421	0.80000000000000004
A vs N	10	BGC0001422	0.90000000000000002
A vs N	10	BGC0001423	0.90000000000000002
A vs N	10	BGC0001424	0.80000000000000004
A vs N	10	BGC0001425	0.80000000000000004
A vs N	10	BGC0001426	0.90000000000000002
A vs N	10	BGC0001427	1
A vs N	10	BGC0001428	0.90000000000000002
A vs N	10	BGC0001429	0.80000000000000004
A vs N	10	BGC0001430	0.69999999999999996
A vs N	10	BGC0001431	0.90000000000000002
A vs N	10	BGC0001432	1
A vs N	10	BGC0001433	0.69999999999999996
A vs N	10	BGC0001434	1
A vs N	10	BGC0001435	0.90000000000000002
A vs N	10	BGC0001436	0.90000000000000002
A vs N	10	BGC0001437	0.80000000000000004
A vs N	10	BGC0001438	0.80000000000000004
A vs N	10	BGC0001439	0.69999999999999996
A vs N	10	BGC0001440	0.80000000000000004
A vs N	10	BGC0001441	0.90000000000000002
A vs N	10	BGC0001442	0.90000000000000002
A vs N	10	BGC0001443	0.80000000000000004
A vs N	10	BGC0001444	0.80000000000000004
A vs N	10	BGC0001445	1
A vs N	10	BGC0001446	0.90000000000000002
A vs N	10	BGC0001447	0.69999999999999996
A vs N	10	BGC0001448	0.69999999999999996
A vs N	10	BGC0001449	0.90000000000000002
A vs N	10	BGC0001451	0.80000000000000004
A vs N	10	BGC0001452	0.69999999999999996
A vs N	10	BGC0001453	0.90000000000000002
A vs N	10	BGC0001454	1
A vs N	10	BGC0001455	0.90000000000000002
A vs N	10	BGC0001456	0.90000000000000002
A vs N	10	BGC0001457	0.29999999999999999
A vs N	10	BGC0001458	0.90000000000000002
A vs N	10	BGC0001459	0.80000000000000004
A vs N	10	BGC0001460	1
A vs N	10	BGC0001461	1
A vs N	10	BGC0001462	0.80000000000000004
A vs N	10	BGC0001463	1
A vs N	10	BGC0001464	0.90000000000000002
A vs N	10	BGC0001465	0.90000000000000002
A vs N	10	BGC0001467	0.80000000000000004
A vs N	10	BGC0001468	1
A vs N	10	BGC0001469	0.80000000000000004
A vs N	10	BGC0001470	0.69999999999999996
A vs N	10	BGC0001471	1
A vs N	10	BGC0001472	0.80000000000000004
A vs N	10	BGC0001473	1
A vs N	10	BGC0001474	0.80000000000000004
A vs N	10	BGC0001475	1
A vs N	10	BGC0001476	0.90000000000000002
A vs N	10	BGC0001477	0.29999999999999999
A vs N	10	BGC0001478	0.69999999999999996
A vs N	10	BGC0001479	0.90000000000000002
A vs N	10	BGC0001480	0.90000000000000002
A vs N	10	BGC0001481	0.90000000000000002
A vs N	10	BGC0001483	0.90000000000000002
A vs N	10	BGC0001484	0.5
A vs N	10	BGC0001485	0.90000000000000002
A vs N	10	BGC0001486	0.90000000000000002
A vs N	10	BGC0001487	0.90000000000000002
A vs N	10	BGC0001488	0.90000000000000002
A vs N	10	BGC0001489	0.90000000000000002
A vs N	10	BGC0001490	0.90000000000000002
A vs N	10	BGC0001491	0.69999999999999996
A vs N	10	BGC0001492	0.80000000000000004
A vs N	10	BGC0001493	0.90000000000000002
A vs N	10	BGC0001494	0.90000000000000002
A vs N	10	BGC0001495	0.80000000000000004
A vs N	10	BGC0001496	0.80000000000000004
A vs N	10	BGC0001498	0.90000000000000002
A vs N	10	BGC0001499	0.90000000000000002
A vs N	10	BGC0001500	0.90000000000000002
A vs N	10	BGC0001501	0.90000000000000002
A vs N	10	BGC0001502	0.90000000000000002
A vs N	10	BGC0001503	0.40000000000000002
A vs N	10	BGC0001504	0.59999999999999998
A vs N	10	BGC0001505	0.90000000000000002
A vs N	10	BGC0001506	0.90000000000000002
A vs N	10	BGC0001507	1
A vs N	10	BGC0001508	0.90000000000000002
A vs N	10	BGC0001509	0.90000000000000002
A vs N	10	BGC0001510	0.90000000000000002
A vs N	10	BGC0001511	0.5
A vs N	10	BGC0001512	0.80000000000000004
A vs N	10	BGC0001513	0.90000000000000002
A vs N	10	BGC0001514	0.80000000000000004
A vs N	10	BGC0001515	0.90000000000000002
A vs N	10	BGC0001516	0.80000000000000004
A vs N	10	BGC0001517	1
A vs N	10	BGC0001518	1
A vs N	10	BGC0001519	0.69999999999999996
A vs N	10	BGC0001520	0.69999999999999996
A vs N	10	BGC0001521	0.90000000000000002
A vs N	10	BGC0001522	0.69999999999999996
A vs N	10	BGC0001523	0.59999999999999998
A vs N	10	BGC0001524	0.69999999999999996
A vs N	10	BGC0001525	0.90000000000000002
A vs N	10	BGC0001526	1
A vs N	10	BGC0001527	0.90000000000000002
A vs N	10	BGC0001528	0.90000000000000002
A vs N	10	BGC0001529	1
A vs N	10	BGC0001531	0.90000000000000002
A vs N	10	BGC0001532	0.59999999999999998
A vs N	10	BGC0001533	0.69999999999999996
A vs N	10	BGC0001534	0.90000000000000002
A vs N	10	BGC0001535	0.90000000000000002
A vs N	10	BGC0001536	0.69999999999999996
A vs N	10	BGC0001537	0.80000000000000004
A vs N	10	BGC0001539	0.90000000000000002
A vs N	10	BGC0001540	1
A vs N	10	BGC0001541	0.90000000000000002
A vs N	10	BGC0001542	0.80000000000000004
A vs N	10	BGC0001543	0.90000000000000002
A vs N	10	BGC0001544	0.80000000000000004
A vs N	10	BGC0001545	0.80000000000000004
A vs N	10	BGC0001547	0.80000000000000004
A vs N	10	BGC0001548	1
A vs N	10	BGC0001549	0.90000000000000002
A vs N	10	BGC0001550	1
A vs N	10	BGC0001551	1
A vs N	10	BGC0001552	0.80000000000000004
A vs N	10	BGC0001553	0.80000000000000004
A vs N	10	BGC0001554	1
A vs N	10	BGC0001555	1
A vs N	10	BGC0001556	0.80000000000000004
A vs N	10	BGC0001558	0.80000000000000004
A vs N	10	BGC0001559	1
A vs N	10	BGC0001560	0.80000000000000004
A vs N	10	BGC0001561	0.90000000000000002
A vs N	10	BGC0001562	0.69999999999999996
A vs N	10	BGC0001563	0.90000000000000002
A vs N	10	BGC0001564	0.90000000000000002
A vs N	10	BGC0001565	0.80000000000000004
A vs N	10	BGC0001566	0.90000000000000002
A vs N	10	BGC0001567	0.80000000000000004
A vs N	10	BGC0001568	0.40000000000000002
A vs N	10	BGC0001569	0.59999999999999998
A vs N	10	BGC0001570	0.90000000000000002
A vs N	10	BGC0001571	0.80000000000000004
A vs N	10	BGC0001572	0.69999999999999996
A vs N	10	BGC0001573	0.90000000000000002
A vs N	10	BGC0001574	0.80000000000000004
A vs N	10	BGC0001575	1
A vs N	10	BGC0001576	0.80000000000000004
A vs N	10	BGC0001577	0.90000000000000002
A vs N	10	BGC0001578	0.90000000000000002
A vs N	10	BGC0001579	0.80000000000000004
A vs N	10	BGC0001580	0.69999999999999996
A vs N	10	BGC0001582	0.90000000000000002
A vs N	10	BGC0001583	1
A vs N	10	BGC0001584	0.80000000000000004
A vs N	10	BGC0001585	1
A vs N	10	BGC0001586	0.90000000000000002
A vs N	10	BGC0001587	1
A vs N	10	BGC0001588	0.59999999999999998
A vs N	10	BGC0001589	0.80000000000000004
A vs N	10	BGC0001590	0.5
A vs N	10	BGC0001591	1
A vs N	10	BGC0001592	0.90000000000000002
A vs N	10	BGC0001593	0.5
A vs N	10	BGC0001594	0.80000000000000004
A vs N	10	BGC0001595	1
A vs N	10	BGC0001596	1
A vs N	10	BGC0001597	0.59999999999999998
A vs N	10	BGC0001598	0.5
A vs N	10	BGC0001599	0.80000000000000004
A vs N	10	BGC0001600	1
A vs N	10	BGC0001601	0.90000000000000002
A vs N	10	BGC0001602	0.90000000000000002
A vs N	10	BGC0001603	0.80000000000000004
A vs N	10	BGC0001604	1
A vs N	10	BGC0001605	1
A vs N	10	BGC0001606	0.90000000000000002
A vs N	10	BGC0001607	0.90000000000000002
A vs N	10	BGC0001608	0.90000000000000002
A vs N	10	BGC0001609	0.90000000000000002
A vs N	10	BGC0001610	0.90000000000000002
A vs N	10	BGC0001611	0.80000000000000004
A vs N	10	BGC0001612	0.80000000000000004
A vs N	10	BGC0001614	0.80000000000000004
A vs N	10	BGC0001615	0.80000000000000004
A vs N	10	BGC0001616	0.90000000000000002
A vs N	10	BGC0001617	1
A vs N	10	BGC0001618	0.90000000000000002
A vs N	10	BGC0001619	0.5
A vs N	10	BGC0001620	0.90000000000000002
A vs N	10	BGC0001621	1
A vs N	10	BGC0001622	0.80000000000000004
A vs N	10	BGC0001623	0.90000000000000002
A vs N	10	BGC0001624	0.90000000000000002
A vs N	10	BGC0001625	0.59999999999999998
A vs N	10	BGC0001626	0.90000000000000002
A vs N	10	BGC0001627	0.90000000000000002
A vs N	10	BGC0001628	0.80000000000000004
A vs N	10	BGC0001629	0.90000000000000002
A vs N	10	BGC0001630	0.90000000000000002
A vs N	10	BGC0001631	0.90000000000000002
A vs N	10	BGC0001632	0.90000000000000002
A vs N	10	BGC0001633	0.80000000000000004
A vs N	10	BGC0001634	0.90000000000000002
A vs N	10	BGC0001635	0.80000000000000004
A vs N	10	BGC0001636	0.90000000000000002
A vs N	10	BGC0001637	0.80000000000000004
A vs N	10	BGC0001638	0.90000000000000002
A vs N	10	BGC0001639	1
A vs N	10	BGC0001640	0.90000000000000002
A vs N	10	BGC0001641	0.80000000000000004
A vs N	10	BGC0001642	0.90000000000000002
A vs N	10	BGC0001644	0.90000000000000002
A vs N	10	BGC0001645	0.90000000000000002
A vs N	10	BGC0001646	0.80000000000000004
A vs N	10	BGC0001647	1
A vs N	10	BGC0001648	0.69999999999999996
A vs N	10	BGC0001649	0.80000000000000004
A vs N	10	BGC0001650	0.90000000000000002
A vs N	10	BGC0001651	0.80000000000000004
A vs N	10	BGC0001652	0.80000000000000004
A vs N	10	BGC0001653	0.69999999999999996
A vs N	10	BGC0001654	1
A vs N	10	BGC0001655	0.90000000000000002
A vs N	10	BGC0001656	0.80000000000000004
A vs N	10	BGC0001657	0.90000000000000002
A vs N	10	BGC0001658	0.69999999999999996
A vs N	10	BGC0001659	0.80000000000000004
A vs N	10	BGC0001660	0.90000000000000002
A vs N	10	BGC0001661	0.90000000000000002
A vs N	10	BGC0001662	0.80000000000000004
A vs N	10	BGC0001663	0.80000000000000004
A vs N	10	BGC0001664	0.90000000000000002
A vs N	10	BGC0001665	0.80000000000000004
A vs N	10	BGC0001666	0.69999999999999996
A vs N	10	BGC0001667	0.80000000000000004
A vs N	10	BGC0001668	1
A vs N	10	BGC0001669	0.90000000000000002
A vs N	10	BGC0001670	0.69999999999999996
A vs N	10	BGC0001671	0.59999999999999998
A vs N	10	BGC0001672	0.90000000000000002
A vs N	10	BGC0001674	0.90000000000000002
A vs N	10	BGC0001675	0.69999999999999996
A vs N	10	BGC0001677	0.80000000000000004
A vs N	10	BGC0001678	0.90000000000000002
A vs N	10	BGC0001679	1
A vs N	10	BGC0001680	1
A vs N	10	BGC0001681	1
A vs N	10	BGC0001682	0.90000000000000002
A vs N	10	BGC0001683	1
A vs N	10	BGC0001684	0.90000000000000002
A vs N	10	BGC0001685	1
A vs N	10	BGC0001686	0.69999999999999996
A vs N	10	BGC0001687	0.80000000000000004
A vs N	10	BGC0001690	0.80000000000000004
A vs N	10	BGC0001692	0.90000000000000002
A vs N	10	BGC0001693	0.69999999999999996
A vs N	10	BGC0001694	0.5
A vs N	10	BGC0001695	0.69999999999999996
A vs N	10	BGC0001696	0.80000000000000004
A vs N	10	BGC0001699	0.90000000000000002
A vs N	10	BGC0001700	0.40000000000000002
A vs N	10	BGC0001701	0.69999999999999996
A vs N	10	BGC0001702	0.80000000000000004
A vs N	10	BGC0001703	1
A vs N	10	BGC0001704	0.90000000000000002
A vs N	10	BGC0001705	0.80000000000000004
A vs N	10	BGC0001706	1
A vs N	10	BGC0001707	0.90000000000000002
A vs N	10	BGC0001708	1
A vs N	10	BGC0001709	0.90000000000000002
A vs N	10	BGC0001711	1
A vs N	10	BGC0001712	0.90000000000000002
A vs N	10	BGC0001713	0.90000000000000002
A vs N	10	BGC0001715	0.90000000000000002
A vs N	10	BGC0001716	0.59999999999999998
A vs N	10	BGC0001717	0.90000000000000002
